2018-06-155 01:06:729 INFO  MainDriver:41 - In main(): 

2018-06-155 01:06:745 INFO  MainDriver:72 - Inside TOP Menu while loop
2018-06-155 01:06:213 INFO  MainDriver:79 - topMenuScan == 2
2018-06-155 01:06:213 INFO  MainDriver:139 - Inside topMenuScan == 2
2018-06-155 01:06:213 INFO  MainDriver:143 - Inside topMenuControl2
2018-06-155 01:06:759 INFO  MainDriver:148 - oracle.jdbc.driver.OraclePreparedStatementWrapper@6f195bc3
2018-06-155 01:06:297 INFO  MainDriver:56 - In SetAccount(): 
2018-06-155 01:06:110 INFO  MainDriver:94 - In ViewAccount(): 
2018-06-155 01:06:543 INFO  MainDriver:56 - In SetAccount(): 
2018-06-155 01:06:747 INFO  MainDriver:136 - In Deposit(): 
2018-06-155 01:06:436 INFO  MainDriver:147 - oracle.jdbc.driver.OraclePreparedStatementWrapper@16267862
2018-06-155 01:06:514 INFO  MainDriver:56 - In SetAccount(): 
2018-06-155 01:06:483 INFO  MainDriver:94 - In ViewAccount(): 
2018-06-155 01:06:217 INFO  MainDriver:72 - Inside TOP Menu while loop
2018-06-155 01:06:792 INFO  MainDriver:79 - topMenuScan == 0
2018-06-155 01:06:792 INFO  MainDriver:83 - Inside topMenuScan == 0
2018-06-155 01:06:808 INFO  MainDriver:450 - Outside the TOP MENU
2018-06-155 01:06:808 INFO  MainDriver:464 - Closing Connection conn
